trial_id,config,error_type,error_message,error_traceback
dacb39b2,"{'temperature': 0.9, 'latent_dim': 7, 'transform_funcs': (1, 7)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
b0d38a81,"{'temperature': 0.8, 'latent_dim': 2, 'transform_funcs': (2, 7, 9, 11)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
3441f4df,"{'temperature': 0.5, 'latent_dim': 25, 'transform_funcs': (1, 2, 3, 8)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
e75224a2,"{'temperature': 0.9, 'latent_dim': 3, 'transform_funcs': (2, 5, 7)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
f6435c36,"{'temperature': 0.7000000000000001, 'latent_dim': 31, 'transform_funcs': (0, 3, 7, 8)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
02494702,"{'temperature': 0.7000000000000001, 'latent_dim': 53, 'transform_funcs': (2, 3, 7, 10)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
3a059e8c,"{'temperature': 1.0, 'latent_dim': 60, 'transform_funcs': (1, 4, 5, 6)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
2b84eb3e,"{'temperature': 0.7000000000000001, 'latent_dim': 30, 'transform_funcs': (0, 3, 4, 6)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
4b5545ec,"{'temperature': 1.0, 'latent_dim': 63, 'transform_funcs': (4, 7, 8)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
3af727fc,"{'temperature': 1.4000000000000001, 'latent_dim': 121, 'transform_funcs': (2, 7)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
2b01133b,"{'temperature': 0.7000000000000001, 'latent_dim': 29, 'transform_funcs': (0, 5, 6, 9)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
efbc327f,"{'temperature': 1.0, 'latent_dim': 75, 'transform_funcs': (3, 4, 5, 11)}",<class 'FileNotFoundError'>,[Errno 2] No such file or directory: '/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/../data/standartized_balanced/KuHar/train.csv',"  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/run_basic_experiment.py"", line 87, in run_basic_experiment
    datasets[""train_dataset""] = load_datasets(

  File ""/workspaces/hiaac-m4/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search/basic/load_datasets.py"", line 81, in load_datasets
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/datasets/har/loaders.py"", line 163, in load
    train, validation, test = loader.load(

  File ""/workspaces/hiaac-m4/hiaac-librep/src/librep/utils/dataset.py"", line 63, in load
    train = pd.read_csv(train_filename) if load_train else None

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 211, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/util/_decorators.py"", line 331, in wrapper
    return func(*args, **kwargs)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 950, in read_csv
    return _read(filepath_or_buffer, kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 605, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1442, in __init__
    self._engine = self._make_engine(f, self.engine)

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/parsers/readers.py"", line 1735, in _make_engine
    self.handles = get_handle(

  File ""/usr/local/lib/python3.10/dist-packages/pandas/io/common.py"", line 856, in get_handle
    handle = open(
"
